network_id,user_id,meta_user_id,event_name,controller,action,client_name,user_agent_name,user_agent_version,continent,country,d28_events,d14_events,d7_events,d1_events
1,3430087,3231103,engagement,api/v1/messages,in_thread,Desktop,yammer_desktop,unknown,North America,United States,84,35,5,4
1,3430087,3231103,engagement,api/v1/messages,in_thread,Web,chrome,17.0,North America,United States,2,1,1,0
1,3430087,3231103,engagement,api/v1/messages,in_thread,iPhone,yammer_mobile,4.2,North America,United States,10,2,0,0
1,3430087,3231103,engagement,api/v1/messages,index,Desktop,yammer_desktop,unknown,North America,United States,8,3,1,0
1,3430087,3231103,engagement,api/v1/messages,last_seen,Desktop,yammer_desktop,unknown,North America,United States,239,101,25,14
1,3430087,3231103,engagement,api/v1/messages,last_seen,Web,chrome,17.0,North America,United States,14,7,5,0
1,3430087,3231103,engagement,api/v1/messages,my_feed,iPhone,yammer_mobile,4.2,North America,United States,26,22,5,0
1,3430087,3231103,engagement,api/v1/search,search_tabs,Web,chrome,17.0,North America,United States,3,2,2,0
1,3430087,3231103,engagement,api/v1/streams,index_activities,Web,chrome,17.0,North America,United States,8,4,3,0
1,3430087,3231103,engagement,api/v1/streams,index_notifications,iPhone,yammer_mobile,4.2,North America,United States,7,2,0,0
1,3430087,3231103,engagement,api/v1/subscriptions,create,Desktop,yammer_desktop,unknown,North America,United States,2,0,0,0
1,3430087,3231103,engagement,api/v1/subscriptions,index,Desktop,yammer_desktop,unknown,North America,United States,19,8,2,1
1,3430087,3231103,engagement,api/v1/threads,show,Web,chrome,17.0,North America,United States,2,1,1,0
1,3430087,3231103,engagement,api/v1/uploaded_files,preview,Web,yammer_desktop,unknown,North America,United States,1,0,0,0
1,3430087,3231103,engagement,api/v1/uploaded_files,thumbnail,Web,chrome,17.0,North America,United States,9,4,3,0
1,3430087,3231103,engagement,api/v1/uploaded_files,thumbnail,Web,yammer_desktop,unknown,North America,United States,31,13,2,0
1,3430087,3231103,engagement,api/v1/users,show,iPhone,yammer_mobile,4.2,North America,United States,1,0,0,0
1,3430087,3231103,engagement,group_members,claim,Web,chrome,17.0,North America,United States,1,0,0,0
1,3430087,3231103,engagement,groups,index,Web,chrome,17.0,North America,United States,3,2,1,0
1,3430087,3231103,engagement,groups,show,Web,chrome,17.0,North America,United States,5,2,1,0
1,3430087,3231103,engagement,home,index,Web,chrome,17.0,North America,United States,11,6,5,0
1,3430087,3231103,engagement,partials,show,Web,chrome,17.0,North America,United States,5,5,5,0
1,3430087,3231103,engagement,search,index,Web,chrome,17.0,North America,United States,3,2,2,0
1,3430087,3231103,feed_page_load,api/v1/messages,in_thread,Desktop,yammer_desktop,unknown,North America,United States,3,2,0,0
1,3430087,3231103,follow,api/v1/subscriptions,create,Desktop,yammer_desktop,unknown,North America,United States,2,0,0,0
1,3430087,3231103,message_creation,api/v1/messages,create,Desktop,yammer_desktop,unknown,North America,United States,27,10,2,2
1,3430087,3231103,notifications_fetch,api/v1/streams,index_notifications,Desktop,yammer_desktop,unknown,North America,United States,30,18,3,2
1,3430087,3231103,notifications_fetch,api/v1/streams,index_notifications,iPhone,yammer_mobile,4.2,North America,United States,9,2,0,0
1,4745046,4441343,email_open,beacon,email_open,Web,chrome,17.0,North America,United States,1,1,0,0
1,4745046,4441343,engagement,api/v1/messages,about_file,Web,chrome,18.0,North America,United States,1,1,1,0
1,4745046,4441343,engagement,api/v1/messages,algo,Web,chrome,17.0,North America,United States,29,9,4,0
1,4745046,4441343,engagement,api/v1/messages,algo,Web,chrome,18.0,North America,United States,4,4,4,2
1,4745046,4441343,engagement,api/v1/messages,create,Web,chrome,17.0,North America,United States,23,9,1,0
1,4745046,4441343,engagement,api/v1/messages,create,Web,chrome,18.0,North America,United States,5,5,5,3
1,4745046,4441343,engagement,api/v1/messages,following,Android,yammer_mobile,2.1,North America,United States,1,0,0,0
1,4745046,4441343,engagement,api/v1/messages,following,Web,chrome,17.0,North America,United States,32,12,5,0
1,4745046,4441343,engagement,api/v1/messages,following,Web,chrome,18.0,North America,United States,4,4,4,2
1,4745046,4441343,engagement,api/v1/messages,from_user,Web,chrome,17.0,North America,United States,8,0,0,0
1,4745046,4441343,engagement,api/v1/messages,general,Web,chrome,17.0,North America,United States,14,10,5,0
1,4745046,4441343,engagement,api/v1/messages,in_group,Web,chrome,17.0,North America,United States,32,13,9,0
1,4745046,4441343,engagement,api/v1/messages,in_thread,Android,yammer_mobile,2.1,North America,United States,1,1,0,0
1,4745046,4441343,engagement,api/v1/messages,in_thread,Web,chrome,17.0,North America,United States,8,5,0,0
1,4745046,4441343,engagement,api/v1/messages,in_thread,Web,chrome,18.0,North America,United States,1,1,1,1
1,4745046,4441343,engagement,api/v1/messages,last_seen,Web,chrome,17.0,North America,United States,240,107,40,0
1,4745046,4441343,engagement,api/v1/messages,last_seen,Web,chrome,18.0,North America,United States,34,34,34,18
1,4745046,4441343,engagement,api/v1/messages,last_seen_in_general,Web,chrome,17.0,North America,United States,31,18,5,0
1,4745046,4441343,engagement,api/v1/messages,last_seen_in_thread,Android,yammer_mobile,2.1,North America,United States,1,1,0,0
1,4745046,4441343,engagement,api/v1/messages,liked_by,Web,chrome,17.0,North America,United States,2,0,0,0
1,4745046,4441343,engagement,api/v1/messages,private,Android,yammer_mobile,2.1,North America,United States,1,1,0,0
1,4745046,4441343,engagement,api/v1/messages,private,Web,chrome,17.0,North America,United States,1,1,0,0
1,4745046,4441343,engagement,api/v1/messages,show,Android,yammer_mobile,2.1,North America,United States,2,2,0,0
1,4745046,4441343,engagement,api/v1/search,search_tabs,Web,chrome,17.0,North America,United States,3,0,0,0
1,4745046,4441343,engagement,api/v1/streams,index_activities,Web,chrome,17.0,North America,United States,32,12,5,0
1,4745046,4441343,engagement,api/v1/streams,index_activities,Web,chrome,18.0,North America,United States,4,4,4,2
1,4745046,4441343,engagement,api/v1/subscriptions,create,Web,chrome,17.0,North America,United States,1,0,0,0
1,4745046,4441343,engagement,api/v1/subscriptions,index,Web,chrome,17.0,North America,United States,1,0,0,0
1,4745046,4441343,engagement,api/v1/threads,show,Android,yammer_mobile,2.1,North America,United States,1,1,0,0
1,4745046,4441343,engagement,api/v1/threads,show,Web,chrome,17.0,North America,United States,1,1,0,0
1,4745046,4441343,engagement,api/v1/uploaded_files,download,Web,chrome,17.0,North America,United States,1,0,0,0
1,4745046,4441343,engagement,api/v1/uploaded_files,download,Web,chrome,18.0,North America,United States,10,10,10,3
1,4745046,4441343,engagement,api/v1/uploaded_files,preview,Web,chrome,17.0,North America,United States,8,5,0,0
1,4745046,4441343,engagement,api/v1/uploaded_files,show_one,Web,chrome,17.0,North America,United States,11,6,1,0
1,4745046,4441343,engagement,api/v1/uploaded_files,thumbnail,Web,chrome,17.0,North America,United States,39,7,1,0
1,4745046,4441343,engagement,api/v1/users,show,Web,chrome,17.0,North America,United States,12,0,0,0
1,4745046,4441343,engagement,groups,company,Web,chrome,17.0,North America,United States,3,1,0,0
1,4745046,4441343,engagement,groups,show,Web,chrome,17.0,North America,United States,11,2,1,0
1,4745046,4441343,engagement,home,index,Web,chrome,17.0,North America,United States,30,10,5,0
1,4745046,4441343,engagement,home,index,Web,chrome,18.0,North America,United States,3,3,3,2
1,4745046,4441343,engagement,partials,show,Web,chrome,17.0,North America,United States,30,30,19,0
1,4745046,4441343,engagement,partials,show,Web,chrome,18.0,North America,United States,4,4,4,2
1,4745046,4441343,engagement,search,index,Web,chrome,17.0,North America,United States,3,0,0,0
1,4745046,4441343,engagement,subscriptions,create,Web,chrome,17.0,North America,United States,1,0,0,0
1,4745046,4441343,engagement,uploaded_files,show,Web,chrome,18.0,North America,United States,1,1,1,0
1,4745046,4441343,engagement,users,show,Web,chrome,17.0,North America,United States,5,0,0,0
1,4745046,4441343,feed_page_load,api/v1/messages,following,Android,yammer_mobile,2.1,North America,United States,1,0,0,0
1,4878650,,oauth_activation,api/v1/oauth,tokens,iPad,yammer_mobile,4.2,North America,United States,1,0,0,0
1,5005089,4678108,desktop_session,api/v1/events,create,Desktop,yammer_desktop,unknown,North America,United States,2,0,0,0
1,5005089,4678108,engagement,api/v1/groups,index,Desktop,yammer_desktop,unknown,North America,United States,2,0,0,0
1,5005089,4678108,engagement,api/v1/messages,algo,Desktop,yammer_desktop,unknown,North America,United States,2,0,0,0
1,5005089,4678108,engagement,api/v1/messages,algo,Web,chrome,18.0,North America,United States,15,9,1,1
1,5005089,4678108,engagement,api/v1/messages,create,Web,chrome,18.0,North America,United States,7,4,0,0
1,5005089,4678108,engagement,api/v1/messages,following,Web,chrome,18.0,North America,United States,15,9,1,1
1,5005089,4678108,engagement,api/v1/messages,from_user,Web,chrome,18.0,North America,United States,2,0,0,0
1,5005089,4678108,engagement,api/v1/messages,in_thread,Desktop,yammer_desktop,unknown,North America,United States,1,0,0,0
1,5005089,4678108,engagement,api/v1/messages,in_thread,Web,chrome,18.0,North America,United States,8,7,4,4
1,5005089,4678108,engagement,api/v1/messages,last_seen,Desktop,yammer_desktop,unknown,North America,United States,2,0,0,0
1,5005089,4678108,engagement,api/v1/messages,last_seen,Web,chrome,18.0,North America,United States,28,17,1,1
1,5005089,4678108,engagement,api/v1/messages,last_seen_in_thread,Web,chrome,18.0,North America,United States,3,0,0,0
1,5005089,4678108,engagement,api/v1/messages,liked_by,Web,chrome,18.0,North America,United States,1,0,0,0
1,5005089,4678108,engagement,api/v1/messages,private,Web,chrome,18.0,North America,United States,4,0,0,0
1,5005089,4678108,engagement,api/v1/streams,index_activities,Web,chrome,18.0,North America,United States,15,9,1,1
1,5005089,4678108,engagement,api/v1/subscriptions,index,Desktop,yammer_desktop,unknown,North America,United States,2,0,0,0
1,5005089,4678108,engagement,api/v1/threads,show,Web,chrome,18.0,North America,United States,5,1,1,1
1,5005089,4678108,engagement,api/v1/uploaded_files,preview,Web,chrome,18.0,North America,United States,1,1,1,1
1,5005089,4678108,engagement,api/v1/uploaded_files,thumbnail,Web,chrome,18.0,North America,United States,10,7,2,2
1,5005089,4678108,engagement,api/v1/usage_policy,current,Desktop,yammer_desktop,unknown,North America,United States,2,0,0,0
1,5005089,4678108,engagement,api/v1/users,show,Web,chrome,18.0,North America,United States,4,0,0,0
1,5005089,4678108,engagement,desktop,install,Web,yammer_desktop,300216,North America,United States,1,0,0,0
1,5005089,4678108,engagement,home,index,Web,chrome,18.0,North America,United States,33,18,2,2
1,5005089,4678108,engagement,partials,show,Web,chrome,18.0,North America,United States,8,8,1,1
1,5005089,4678108,engagement,users,show,Web,chrome,18.0,North America,United States,2,0,0,0
1,5005089,4678108,feed_page_load,api/v1/messages,in_thread,Desktop,yammer_desktop,unknown,North America,United States,1,0,0,0
1,5005089,4678108,notifications_fetch,api/v1/streams,index_notifications,Desktop,yammer_desktop,unknown,North America,United States,6,0,0,0
1,5345842,4985683,desktop_session,api/v1/events,create,Desktop,yammer_desktop,300222,North America,United States,10,10,9,2
1,5345842,4985683,desktop_session,api/v1/events,create,Desktop,yammer_desktop,unknown,North America,United States,11,1,0,0
1,5345842,4985683,engagement,api/v1/experiments,treated,Desktop,yammer_desktop,300222,North America,United States,3,3,2,1
1,5345842,4985683,engagement,api/v1/experiments,treated,Desktop,yammer_desktop,unknown,North America,United States,1,1,0,0
1,5345842,4985683,engagement,api/v1/feed_clients,create,iPhone,yammer_mobile,4.2,North America,United States,18,9,5,1
1,5345842,4985683,engagement,api/v1/groups,index,Desktop,yammer_desktop,300222,North America,United States,6,6,4,2
1,5345842,4985683,engagement,api/v1/groups,index,Desktop,yammer_desktop,unknown,North America,United States,6,2,0,0
1,5345842,4985683,engagement,api/v1/groups,index,iPhone,yammer_mobile,4.2,North America,United States,1,0,0,0
1,5345842,4985683,engagement,api/v1/messages,algo,Desktop,yammer_desktop,300222,North America,United States,3,3,2,1
1,5345842,4985683,engagement,api/v1/messages,algo,Desktop,yammer_desktop,unknown,North America,United States,2,1,0,0
1,5345842,4985683,engagement,api/v1/messages,algo,Web,chrome,17.0,North America,United States,17,9,3,0
1,5345842,4985683,engagement,api/v1/messages,algo,Web,chrome,18.0,North America,United States,2,2,2,0
1,5345842,4985683,engagement,api/v1/messages,algo,iPhone,yammer_mobile,4.2,North America,United States,19,0,0,0
1,5345842,4985683,engagement,api/v1/messages,create,Desktop,yammer_desktop,300222,North America,United States,3,3,1,1
1,5345842,4985683,engagement,api/v1/messages,create,Desktop,yammer_desktop,unknown,North America,United States,3,0,0,0
1,5345842,4985683,engagement,api/v1/messages,create,Web,chrome,17.0,North America,United States,35,22,3,0
1,5345842,4985683,engagement,api/v1/messages,create,iPhone,yammer_mobile,4.2,North America,United States,3,2,0,0
1,5345842,4985683,engagement,api/v1/messages,following,Web,chrome,17.0,North America,United States,20,11,3,0
1,5345842,4985683,engagement,api/v1/messages,following,Web,chrome,18.0,North America,United States,2,2,2,0
1,5345842,4985683,engagement,api/v1/messages,from_user,Web,chrome,17.0,North America,United States,1,0,0,0
1,5345842,4985683,engagement,api/v1/messages,general,Web,chrome,17.0,North America,United States,2,2,0,0
1,5345842,4985683,engagement,api/v1/messages,in_group,Web,chrome,17.0,North America,United States,5,5,2,0
1,5345842,4985683,engagement,api/v1/messages,in_thread,Desktop,yammer_desktop,unknown,North America,United States,5,0,0,0
1,5345842,4985683,engagement,api/v1/messages,in_thread,Web,chrome,17.0,North America,United States,8,6,0,0
1,5345842,4985683,engagement,api/v1/messages,in_thread,iPhone,yammer_mobile,4.2,North America,United States,43,10,4,0
1,5345842,4985683,engagement,api/v1/messages,last_seen,Desktop,yammer_desktop,300222,North America,United States,14,14,13,5
1,5345842,4985683,engagement,api/v1/messages,last_seen,Desktop,yammer_desktop,unknown,North America,United States,26,1,0,0
1,5345842,4985683,engagement,api/v1/messages,last_seen,Web,chrome,17.0,North America,United States,138,80,15,0
1,5345842,4985683,engagement,api/v1/messages,last_seen,Web,chrome,18.0,North America,United States,2,2,2,0
1,5345842,4985683,engagement,api/v1/messages,last_seen_in_general,Web,chrome,17.0,North America,United States,1,1,0,0
1,5345842,4985683,engagement,api/v1/messages,liked_by,Desktop,yammer_desktop,unknown,North America,United States,1,0,0,0
1,5345842,4985683,engagement,api/v1/messages,my_feed,iPhone,yammer_mobile,4.2,North America,United States,26,22,8,2
1,5345842,4985683,engagement,api/v1/streams,index_activities,Web,chrome,17.0,North America,United States,20,11,3,0
1,5345842,4985683,engagement,api/v1/streams,index_activities,Web,chrome,18.0,North America,United States,2,2,2,0
1,5345842,4985683,engagement,api/v1/streams,index_notifications,iPhone,yammer_mobile,4.2,North America,United States,3,2,0,0
1,5345842,4985683,engagement,api/v1/subscriptions,create,Web,chrome,17.0,North America,United States,1,0,0,0
1,5345842,4985683,engagement,api/v1/subscriptions,index,Desktop,yammer_desktop,300222,North America,United States,3,3,2,1
1,5345842,4985683,engagement,api/v1/subscriptions,index,Desktop,yammer_desktop,unknown,North America,United States,2,1,0,0
1,5345842,4985683,engagement,api/v1/subscriptions,index,Web,chrome,17.0,North America,United States,1,0,0,0
1,5345842,4985683,engagement,api/v1/threads,show,Web,chrome,17.0,North America,United States,2,1,0,0
1,5345842,4985683,engagement,api/v1/uploaded_files,thumbnail,Web,chrome,17.0,North America,United States,15,10,1,0
1,5345842,4985683,engagement,api/v1/uploaded_files,thumbnail,Web,yammer_desktop,unknown,North America,United States,3,1,0,0
1,5345842,4985683,engagement,api/v1/usage_policy,current,Desktop,yammer_desktop,300222,North America,United States,3,3,2,1
1,5345842,4985683,engagement,api/v1/usage_policy,current,Desktop,yammer_desktop,unknown,North America,United States,2,1,0,0
1,5345842,4985683,engagement,api/v1/users,show,Web,chrome,17.0,North America,United States,2,0,0,0
1,5345842,4985683,engagement,api/v1/users,show,iPhone,yammer_mobile,4.2,North America,United States,3,0,0,0
1,5345842,4985683,engagement,home,index,Web,chrome,17.0,North America,United States,16,8,2,0
1,5345842,4985683,engagement,home,index,Web,chrome,18.0,North America,United States,2,2,2,0
1,5345842,4985683,engagement,partials,show,Web,chrome,17.0,North America,United States,17,17,5,0
1,5345842,4985683,engagement,partials,show,Web,chrome,18.0,North America,United States,2,2,2,0
1,5345842,4985683,engagement,subscriptions,create,Web,chrome,17.0,North America,United States,1,0,0,0
1,5345842,4985683,engagement,suggestions,index,Web,chrome,17.0,North America,United States,1,0,0,0
1,5345842,4985683,engagement,suggestions,update,Web,chrome,17.0,North America,United States,2,0,0,0
1,5345842,4985683,engagement,users,show,Web,chrome,17.0,North America,United States,1,0,0,0
1,5345842,4985683,feed_page_load,api/v1/messages,in_thread,Desktop,yammer_desktop,unknown,North America,United States,2,0,0,0
1,5345842,4985683,feed_page_load,api/v1/messages,my_feed,iPhone,yammer_mobile,4.2,North America,United States,1,1,0,0
1,5345842,4985683,marked_message_creation,api/v1/messages,liked_by,Desktop,yammer_desktop,unknown,North America,United States,1,0,0,0
1,5345842,4985683,message_creation,api/v1/messages,create,Desktop,yammer_desktop,300222,North America,United States,3,3,1,1
1,5345842,4985683,message_creation,api/v1/messages,create,Desktop,yammer_desktop,unknown,North America,United States,3,0,0,0
1,5345842,4985683,message_creation,api/v1/messages,create,iPhone,yammer_mobile,4.2,North America,United States,3,2,0,0
1,5345842,4985683,message_feed_deliver,api/v1/messages,liked_by,Desktop,yammer_desktop,unknown,North America,United States,1,0,0,0
1,5345842,4985683,notifications_fetch,api/v1/streams,index_notifications,Desktop,yammer_desktop,300222,North America,United States,35,35,34,34
1,5345842,4985683,notifications_fetch,api/v1/streams,index_notifications,Desktop,yammer_desktop,unknown,North America,United States,23,0,0,0
1,5345842,4985683,notifications_fetch,api/v1/streams,index_notifications,iPhone,yammer_mobile,4.2,North America,United States,4,3,0,0
1,5452749,,oauth_activation,api/v1/oauth,tokens,iPad,yammer_mobile,4.2,North America,United States,1,0,0,0
1,5452752,,oauth_activation,api/v1/oauth,tokens,iPad,yammer_mobile,4.2,North America,United States,1,0,0,0
1,5452756,,oauth_activation,api/v1/oauth,tokens,iPad,yammer_mobile,4.2,North America,United States,1,0,0,0
1,5510852,5129627,desktop_session,api/v1/events,create,Desktop,yammer_desktop,unknown,North America,United States,5,3,1,0
1,5510852,5129627,engagement,api/v1/groups,index,Desktop,yammer_desktop,unknown,North America,United States,2,0,0,0
1,5510852,5129627,engagement,api/v1/messages,algo,Desktop,yammer_desktop,unknown,North America,United States,1,0,0,0
1,5510852,5129627,engagement,api/v1/messages,algo,Web,firefox,10.0,North America,United States,3,0,0,0
1,5510852,5129627,engagement,api/v1/messages,algo,Web,firefox,11.0,North America,United States,4,4,3,0
1,5510852,5129627,engagement,api/v1/messages,create,Web,firefox,10.0,North America,United States,2,0,0,0
1,5510852,5129627,engagement,api/v1/messages,create,Web,firefox,11.0,North America,United States,1,1,1,0
1,5510852,5129627,engagement,api/v1/messages,create,Web,safari,4.0,North America,United States,1,1,1,0
1,5510852,5129627,engagement,api/v1/messages,following,Web,firefox,10.0,North America,United States,3,0,0,0
1,5510852,5129627,engagement,api/v1/messages,following,Web,firefox,11.0,North America,United States,4,4,3,0
1,5510852,5129627,engagement,api/v1/messages,in_group,Web,firefox,10.0,North America,United States,4,0,0,0
1,5510852,5129627,engagement,api/v1/messages,in_thread,Desktop,yammer_desktop,unknown,North America,United States,3,1,1,0
1,5510852,5129627,engagement,api/v1/messages,in_thread,Web,firefox,10.0,North America,United States,1,0,0,0
1,5510852,5129627,engagement,api/v1/messages,in_thread,Web,firefox,11.0,North America,United States,3,3,1,0
1,5510852,5129627,engagement,api/v1/messages,in_thread,Web,safari,4.0,North America,United States,5,5,5,0
1,5510852,5129627,engagement,api/v1/messages,last_seen,Desktop,yammer_desktop,unknown,North America,United States,3,2,1,0
1,5510852,5129627,engagement,api/v1/messages,last_seen,Web,firefox,10.0,North America,United States,5,0,0,0
1,5510852,5129627,engagement,api/v1/messages,last_seen,Web,firefox,11.0,North America,United States,5,5,4,0
1,5510852,5129627,engagement,api/v1/streams,index_activities,Web,firefox,10.0,North America,United States,3,0,0,0
1,5510852,5129627,engagement,api/v1/streams,index_activities,Web,firefox,11.0,North America,United States,4,4,3,0
1,5510852,5129627,engagement,api/v1/subscriptions,index,Desktop,yammer_desktop,unknown,North America,United States,1,0,0,0
1,5510852,5129627,engagement,api/v1/threads,show,Web,safari,4.0,North America,United States,4,4,4,0
1,5510852,5129627,engagement,api/v1/uploaded_files,thumbnail,Web,firefox,10.0,North America,United States,1,0,0,0
1,5510852,5129627,engagement,api/v1/uploaded_files,thumbnail,Web,firefox,11.0,North America,United States,7,7,6,0
1,5510852,5129627,engagement,api/v1/uploaded_files,thumbnail,Web,yammer_desktop,unknown,North America,United States,6,4,3,0
1,5510852,5129627,engagement,api/v1/usage_policy,current,Desktop,yammer_desktop,unknown,North America,United States,1,0,0,0
1,5510852,5129627,engagement,groups,index,Web,firefox,10.0,North America,United States,4,0,0,0
1,5510852,5129627,engagement,groups,show,Web,firefox,10.0,North America,United States,3,0,0,0
1,5510852,5129627,engagement,home,index,Web,firefox,10.0,North America,United States,3,0,0,0
1,5510852,5129627,engagement,home,index,Web,firefox,11.0,North America,United States,5,5,4,0
1,5510852,5129627,engagement,home,index,Web,safari,4.0,North America,United States,4,4,4,0
1,5510852,5129627,engagement,partials,show,Web,firefox,11.0,North America,United States,4,4,3,0
1,5510852,5129627,engagement,sessions,create,Web,firefox,10.0,North America,United States,1,0,0,0
1,5510852,5129627,engagement,threads,show,Web,safari,4.0,North America,United States,2,2,2,0
1,5510852,5129627,notifications_fetch,api/v1/streams,index_notifications,Desktop,yammer_desktop,unknown,North America,United States,32592,18848,8907,1408
1,7863213,,oauth_activation,api/v1/oauth,tokens,iPad,yammer_mobile,4.2,North America,United States,1,0,0,0
1,8369779,1619138,email_open,beacon,email_open,Web,unknown,unknown,North America,United States,6,1,0,0
1,9317446,8580455,desktop_session,api/v1/events,create,Desktop,yammer_desktop,unknown,North America,United States,27,27,0,0
1,9317446,8580455,email_open,beacon,email_open,Web,chrome,17.0,North America,United States,4,3,0,0
1,9317446,8580455,email_open,beacon,email_open,Web,chrome,19.0,North America,United States,1,0,0,0
1,9317446,8580455,engagement,api/v1/experiments,treated,Desktop,yammer_desktop,unknown,North America,United States,4,4,0,0
1,9317446,8580455,engagement,api/v1/feed_clients,create,iPad,yammer_mobile,4.2,North America,United States,2,2,2,0
1,9317446,8580455,engagement,api/v1/feed_clients,create,iPhone,yammer_mobile,4.2,North America,United States,9,4,3,0
1,9317446,8580455,engagement,api/v1/group_memberships,create,Desktop,yammer_desktop,unknown,North America,United States,1,1,0,0
1,9317446,8580455,engagement,api/v1/groups,index,Desktop,yammer_desktop,unknown,North America,United States,12,12,0,0
1,9317446,8580455,engagement,api/v1/messages,algo,Desktop,yammer_desktop,unknown,North America,United States,5,5,0,0
1,9317446,8580455,engagement,api/v1/messages,algo,Web,chrome,17.0,North America,United States,33,15,0,0
1,9317446,8580455,engagement,api/v1/messages,algo,Web,chrome,18.0,North America,United States,20,20,11,1
1,9317446,8580455,engagement,api/v1/messages,algo,Web,chrome,19.0,North America,United States,46,0,0,0
1,9317446,8580455,engagement,api/v1/messages,algo,iPhone,yammer_mobile,4.2,North America,United States,42,11,0,0
1,9317446,8580455,engagement,api/v1/messages,create,Desktop,yammer_desktop,unknown,North America,United States,5,5,0,0
1,9317446,8580455,engagement,api/v1/messages,create,Web,chrome,17.0,North America,United States,12,4,0,0
1,9317446,8580455,engagement,api/v1/messages,create,Web,chrome,18.0,North America,United States,2,2,1,0
1,9317446,8580455,engagement,api/v1/messages,create,Web,chrome,19.0,North America,United States,16,0,0,0
1,9317446,8580455,engagement,api/v1/messages,create,iPad,yammer_mobile,4.2,North America,United States,1,1,1,0
1,9317446,8580455,engagement,api/v1/messages,create,iPhone,yammer_mobile,4.2,North America,United States,4,1,1,0
1,9317446,8580455,engagement,api/v1/messages,following,Web,chrome,17.0,North America,United States,33,15,0,0
1,9317446,8580455,engagement,api/v1/messages,following,Web,chrome,18.0,North America,United States,20,20,11,1
1,9317446,8580455,engagement,api/v1/messages,following,Web,chrome,19.0,North America,United States,46,0,0,0
1,9317446,8580455,engagement,api/v1/messages,from_user,Desktop,yammer_desktop,unknown,North America,United States,1,1,0,0
1,9317446,8580455,engagement,api/v1/messages,from_user,Web,chrome,17.0,North America,United States,4,0,0,0
1,9317446,8580455,engagement,api/v1/messages,from_user,Web,chrome,19.0,North America,United States,2,0,0,0
1,9317446,8580455,engagement,api/v1/messages,in_group,Desktop,yammer_desktop,unknown,North America,United States,1,1,0,0
1,9317446,8580455,engagement,api/v1/messages,in_group,Web,chrome,18.0,North America,United States,4,4,4,0
1,9317446,8580455,engagement,api/v1/messages,in_group,Web,chrome,19.0,North America,United States,2,0,0,0
1,9317446,8580455,engagement,api/v1/messages,in_thread,Desktop,yammer_desktop,unknown,North America,United States,2,2,0,0
1,9317446,8580455,engagement,api/v1/messages,in_thread,Web,chrome,17.0,North America,United States,19,8,0,0
1,9317446,8580455,engagement,api/v1/messages,in_thread,Web,chrome,18.0,North America,United States,2,2,2,1
1,9317446,8580455,engagement,api/v1/messages,in_thread,Web,chrome,19.0,North America,United States,5,0,0,0
1,9317446,8580455,engagement,api/v1/messages,in_thread,iPad,yammer_mobile,4.2,North America,United States,6,6,5,0
1,9317446,8580455,engagement,api/v1/messages,in_thread,iPhone,yammer_mobile,4.2,North America,United States,35,19,10,3
1,9317446,8580455,engagement,api/v1/messages,last_seen,Desktop,yammer_desktop,unknown,North America,United States,44,44,0,0
1,9317446,8580455,engagement,api/v1/messages,last_seen,Web,chrome,17.0,North America,United States,76,23,0,0
1,9317446,8580455,engagement,api/v1/messages,last_seen,Web,chrome,18.0,North America,United States,53,53,42,6
1,9317446,8580455,engagement,api/v1/messages,last_seen,Web,chrome,19.0,North America,United States,100,0,0,0
1,9317446,8580455,engagement,api/v1/messages,liked_by,Desktop,yammer_desktop,unknown,North America,United States,2,2,0,0
1,9317446,8580455,engagement,api/v1/messages,liked_by,Web,chrome,17.0,North America,United States,4,3,0,0
1,9317446,8580455,engagement,api/v1/messages,liked_by,Web,chrome,19.0,North America,United States,7,0,0,0
1,9317446,8580455,engagement,api/v1/messages,liked_by,iPad,yammer_mobile,4.2,North America,United States,1,1,1,0
1,9317446,8580455,engagement,api/v1/messages,liked_by,iPhone,yammer_mobile,4.2,North America,United States,3,3,2,1
1,9317446,8580455,engagement,api/v1/messages,my_feed,iPad,yammer_mobile,4.2,North America,United States,9,9,5,0
1,9317446,8580455,engagement,api/v1/messages,my_feed,iPhone,yammer_mobile,4.2,North America,United States,28,28,13,2
1,9317446,8580455,engagement,api/v1/streams,index_activities,Web,chrome,17.0,North America,United States,33,15,0,0
1,9317446,8580455,engagement,api/v1/streams,index_activities,Web,chrome,18.0,North America,United States,20,20,11,1
1,9317446,8580455,engagement,api/v1/streams,index_activities,Web,chrome,19.0,North America,United States,44,0,0,0
1,9317446,8580455,engagement,api/v1/streams,index_notifications,iPhone,yammer_mobile,4.2,North America,United States,10,6,3,0
1,9317446,8580455,engagement,api/v1/subscriptions,index,Desktop,yammer_desktop,unknown,North America,United States,5,5,0,0
1,9317446,8580455,engagement,api/v1/threads,mute,Web,chrome,18.0,North America,United States,2,2,0,0
1,9317446,8580455,engagement,api/v1/threads,show,Web,chrome,17.0,North America,United States,1,1,0,0
1,9317446,8580455,engagement,api/v1/uploaded_files,preview,Web,chrome,17.0,North America,United States,2,1,0,0
1,9317446,8580455,engagement,api/v1/uploaded_files,preview,Web,chrome,18.0,North America,United States,2,2,0,0
1,9317446,8580455,engagement,api/v1/uploaded_files,preview,Web,chrome,19.0,North America,United States,1,0,0,0
1,9317446,8580455,engagement,api/v1/uploaded_files,thumbnail,Web,chrome,17.0,North America,United States,5,2,0,0
